id,ids,name,surname,position,team,price,active,assists,average,blocks,datum,diff,domaci,fletter,ga,goals,gwg,gwin,ha,hits,icetime,id_day,id_muzstvo,injured,last_points,ldesc,locked,loss,matches,note,otg,otl,owned,permil,plusminus,pm,points,ppg,pptime,pts,saves,sdiff,shg,shots,so,sog,spct,status,zaciatok,zmena
8477458,,Valentin Zykov,Zykov,W,VGK,500000,0,,,,,0,,V,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484475,,Stepan Zvyagin,Zvyagin,W,FLA,500000,1,,,,,0,,S,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481104,,Eli Zummack,Zummack,C,TOR,500000,0,,,,,0,,E,,,,,0,,,0,57,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478875,,Ryan Zuhlsdorf,Zuhlsdorf,D,TBL,500000,0,,,,,0,,R,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8475722,,Jason Zucker,Zucker,W,BUF,4190000,1,32,30.589041,20,,0,,J,0,21,4,0,0,68,16:00,0,33,0,0,,0,30,73,,0,0,0,,4,57,2233.00,11,00:00,53,0,1210000,0,143,0,,,,,
8475692,,Mats Zuccarello,Zuccarello,W,MIN,4510000,1,37,28.920000,46,,0,,M,0,20,7,0,0,43,19:35,0,44,1,0,20251013,0,28,75,,1,0,0,,-1,22,2169.00,3,00:00,57,0,370000,0,160,0,,,,2025-09-25,2025-09-25
8464977,,Dainius Zubrus,Zubrus,C,SJS,500000,0,,,,,0,,D,,,,,0,,,0,54,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482245,,Artem Zub,Zub,D,OTT,2400000,1,12,15.677419,112,,0,,A,0,2,1,0,0,60,20:49,0,50,0,0,,0,22,62,,0,0,0,,3,36,972.00,0,00:00,14,0,60000,0,60,0,,,,,
8474584,,Michael Del Zotto,Zotto,D,ANA,500000,0,,,,,0,,M,,,,,0,,,0,31,0,0,,0,,,,,,0,,,,,,,,,-1680000,,,,,,,,
8485351,,Bill Zonnon,Zonnon,W,PIT,1380000,1,,,,,0,,B,,,,,0,,,0,53,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8476158,,Harry Zolnierczyk,Zolnierczyk,W,NSH,500000,0,,,,,0,,H,,,,,0,,,0,48,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482241,,Radim Zohorna,Zohorna,W,PIT,500000,0,,,,,0,,R,,,,,0,,,0,53,0,0,,0,,,,,,0,,,,,,,,,-1460000,,,,,,,,
8482857,,Riese Zmolek,Zmolek,D,MIN,500000,0,,,,,0,,R,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484115,,Will Zmolek,Zmolek,D,PHI,500000,0,,,,,0,,W,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482498,,Dmitry Zlodeyev,Zlodeyev,C,VAN,500000,0,,,,,0,,D,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476997,,Anton Zlobin,Zlobin,W,PIT,500000,0,,,,,0,,A,,,,,0,,,0,53,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483714,,Adam Zlnka,Zlnka,W,ARI,500000,0,,,,,0,,A,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482886,,Pasquale Zito,Zito,W,DET,500000,0,,,,,0,,P,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480106,,Dylan Zink,Zink,D,FA,500000,0,,,,,0,,D,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479326,,Max Zimmer,Zimmer,W,CAR,500000,0,,,,,0,,M,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8465011,,Sergei Zimakov,Zimakov,D,WSH,500000,0,,,,,0,,S,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484243,,Koehn Ziemmer,Ziemmer,W,LAK,500000,1,,,,,0,,K,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484758,,Brodie Ziemer,Ziemer,W,BUF,500000,1,,,,,0,,B,,,,,0,,,0,33,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8469623,,Marek Zidlicky,Zidlicky,D,NYI,500000,0,,,,,0,,M,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476459,,Mika Zibanejad,Zibanejad,C,NYR,3330000,1,42,24.878049,46,,0,,M,0,20,0,0,0,44,18:46,0,47,0,0,,0,36,82,,0,0,0,,-22,22,2040.00,7,00:00,62,0,-2060000,0,182,0,,,,,
8482990,,Ivan Zhyhalau,Zhyhalau,G,COL,500000,0,,,,,0,,I,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481071,,Danila Zhuravlyov,Zhuravlyov,D,COL,500000,0,,,,,0,,D,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8462272,,Sergei Zhukov,Zhukov,D,BOS,500000,0,,,,,0,,S,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480040,,Maksim Zhukov,Zhukov,G,VGK,500000,0,,,,,0,,M,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478850,,Dmitry Zhukenov,Zhukenov,C,VAN,500000,0,,,,,0,,D,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483526,,Danil Zhilkin,Zhilkin,C,WPG,500000,1,,,,,0,,D,,,,,0,,,0,60,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481689,,Vadim Zherenko,Zherenko,G,STL,500000,1,,,,,0,,V,,,,,0,,,0,55,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485562,,Alexander Zharovsky,Zharovsky,W,MTL,500000,1,,,,,0,,A,,,,,0,,,0,45,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8476977,,Daniil Zharkov,Zharkov,W,EDM,500000,0,,,,,0,,D,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480188,,Fabian Zetterlund,Zetterlund,W,OTT,3500000,1,22,22.944444,79,,0,,F,0,19,0,0,0,170,16:09,0,50,0,0,,0,44,90,,0,0,0,,7,14,2065.00,5,00:00,41,0,3000000,0,190,0,,,,,
8468083,,Henrik Zetterberg,Zetterberg,C,DET,500000,0,,,,,0,,H,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484841,,Simon Zether,Zether,C,FLA,500000,1,,,,,0,,S,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481488,,Lewis Zerter-Gossage,Zerter-Gossage,W,NYR,500000,0,,,,,0,,L,,,,,0,,,0,47,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8467972,,Rob Zepp,Zepp,G,PHI,500000,0,,,,,0,,R,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481440,,Dustyn Zenner,Zenner,G,VGK,500000,0,,,,,0,,D,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485135,,Austin Zemlak,Zemlak,D,VGK,500000,0,,,,,0,,A,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482803,,Olen Zellweger,Zellweger,D,ANA,2270000,1,13,16.870968,66,,0,,O,0,7,0,0,0,37,18:58,0,31,0,0,,0,27,62,,0,0,0,,1,20,1046.00,1,00:00,20,0,1770000,0,130,0,,,,,
8484842,,Will Zellers,Zellers,W,BOS,500000,1,,,,,0,,W,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8485109,,Vasily Zelenov,Zelenov,W,BUF,500000,1,,,,,0,,V,,,,,0,,,0,33,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481533,,Trevor Zegras,Zegras,C,PHI,2730000,1,20,20.473684,27,,0,,T,0,12,1,0,0,50,17:02,0,51,0,0,,0,24,57,,0,0,0,,-8,23,1167.00,1,00:00,32,0,-40000,0,97,0,,,,,
8478835,,Sergey Zborovskiy,Zborovskiy,D,NYR,500000,0,,,,,0,,S,,,,,0,,,0,47,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478415,,Jakub Zboril,Zboril,D,BOS,500000,0,,,,,0,,J,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,-1080000,,,,,,,,
8484398,,Egor Zavragin,Zavragin,G,PHI,500000,1,,,,,0,,E,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481005,,Dmitry Zavgorodniy,Zavgorodniy,W,CAL,500000,0,,,,,0,,D,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8473553,,Jeff Zatkoff,Zatkoff,G,CBJ,500000,0,,,,,0,,J,,,,,0,,,0,38,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482074,,Connor Zary,Zary,C,CAL,2520000,1,14,19.037037,26,,0,,C,0,13,2,0,0,26,16:04,0,34,0,0,,0,17,54,,1,0,0,,-7,14,1028.00,1,00:00,27,0,2020000,0,111,0,,,,,
8485012,,Kirill Zarubin,Zarubin,G,CAL,500000,1,,,,,0,,K,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482930,,Brian Zanetti,Zanetti,D,PHI,500000,0,,,,,0,,B,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481178,,Egor Zamula,Zamula,D,PHI,1230000,1,12,8.936508,84,,0,,E,0,3,1,0,0,24,16:31,0,51,0,0,,0,29,63,,0,0,0,,-14,6,563.00,0,00:00,15,0,510000,0,37,0,,,,,
8477928,,Petr Zamorsky,Zamorsky,D,NYR,500000,0,,,,,0,,P,,,,,0,,,0,47,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477816,,Michael Zalewski,Zalewski,W,VAN,500000,0,,,,,0,,M,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485538,,Simon Zajicek,Zajicek,G,BOS,500000,1,,,,,0,,S,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8471233,,Travis Zajac,Zajac,C,NYI,500000,0,,,,,0,,T,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,-2010000,,,,,,,,
8480271,,Yegor Zaitsev,Zaitsev,D,NJD,500000,1,,,,,0,,Y,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479458,,Nikita Zaitsev,Zaitsev,D,CHI,500000,0,,,,,0,,N,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,-1700000,,,,,,,,
8479604,,Dmitriy Zaitsev,Zaitsev,D,WSH,500000,0,,,,,0,,D,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8468514,,Ruslan Zainullin,Zainullin,W,CAL,500000,0,,,,,0,,R,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481501,,Artyom Zagidulin,Zagidulin,G,CAL,500000,0,,,,,0,,A,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477507,,Nikita Zadorov,Zadorov,D,BOS,3600000,1,18,25.716049,100,,0,,N,0,4,0,0,0,219,20:37,0,32,0,0,,0,37,81,,0,0,0,,25,145,2083.00,0,00:00,22,0,1440000,0,105,0,,,,,
8480821,,Filip Zadina,Zadina,W,SJS,500000,0,,,,,0,,F,,,,,0,,,0,54,1,0,Expected to be out until at least Apr 11,0,,,,,,0,,,,,,,,,-1520000,,,,,,,2024-04-09,2024-04-09
8478401,,Pavel Zacha,Zacha,C,BOS,3020000,1,33,21.512195,23,,0,,P,0,14,5,0,0,63,19:04,0,32,0,0,,0,38,82,,2,0,0,,-8,21,1764.00,2,00:00,47,0,-220000,2,132,0,,,,,
8479988,,Lane Zablocki,Zablocki,W,DET,500000,0,,,,,0,,L,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477011,,Daniel Zaar,Zaar,W,CBJ,500000,0,,,,,0,,D,,,,,0,,,0,38,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481515,,Danil Yurtaykin,Yurtaykin,W,SJS,500000,0,,,,,0,,D,,,,,0,,,0,54,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483525,,Danila Yurov,Yurov,W,MIN,500000,1,,,,,0,,D,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8471275,,Michail Yunkov,Yunkov,C,WSH,500000,0,,,,,0,,M,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485033,,Ivan Yunin,Yunin,G,COL,500000,1,,,,,0,,I,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482523,,Alex Young,Young,C,SJS,500000,1,,,,,0,,A,,,,,0,,,0,54,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483751,,Ty Young,Young,G,VAN,500000,1,,,,,0,,T,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8475289,,Gus Young,Young,D,SJS,500000,0,,,,,0,,G,,,,,0,,,0,54,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485194,,Mitchell Young,Young,D,COL,500000,0,,,,,0,,M,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481546,,Cam York,York,D,PHI,1910000,1,13,13.863636,111,,0,,C,0,4,1,0,0,60,20:47,0,51,0,0,,0,31,66,,0,0,0,,-8,26,915.00,0,00:00,17,0,1410000,0,65,0,,,,,
8482195,,Chase Yoder,Yoder,C,PIT,500000,0,,,,,0,,C,,,,,0,,,0,53,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481058,,Jesse Ylonen,Ylonen,W,TBL,500000,0,,,,,0,,J,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480353,,Rudi Ying,Ying,C,FA,500000,0,,,,,0,,R,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483734,,Nikita Yevseyev,Yevseyev,D,EDM,500000,1,,,,,0,,N,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8480369,,Oleg Yevenko,Yevenko,D,FA,500000,0,,,,,0,,O,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480991,,Vladislav Yeryomenko,Yeryomenko,D,NSH,500000,0,,,,,0,,V,,,,,0,,,0,48,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485634,,Kirill Yemelyanov,Yemelyanov,C,BOS,500000,1,,,,,0,,K,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481630,,Alexander Yelesin,Yelesin,D,CAL,500000,0,,,,,0,,A,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484459,,Yegor Yegorov,Yegorov,G,CAL,500000,1,,,,,0,,Y,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484843,,Mikhail Yegorov,Yegorov,G,NJD,500000,1,,,,,0,,M,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484418,,Stanislav Yarovoi,Yarovoi,W,CAR,500000,1,,,,,0,,S,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8471735,,Keith Yandle,Yandle,D,PHI,500000,0,,,,,0,,K,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,-2210000,,,,,,,,
8478459,,Dennis Yan,Yan,W,TBL,500000,0,,,,,0,,D,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479977,,Kailer Yamamoto,Yamamoto,W,UTA,1090000,1,1,11.083333,4,,0,,K,0,2,0,0,0,9,12:07,0,64,0,0,,0,4,12,,0,0,0,,-1,2,133.00,1,00:00,3,0,-1630000,0,13,0,,,,,
8476855,,Nail Yakupov,Yakupov,W,COL,500000,0,,,,,0,,N,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478100,,C.J. Yakimowicz,Yakimowicz,W,STL,500000,0,,,,,0,,C,,,,,0,,,0,55,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477410,,Bogdan Yakimov,Yakimov,C,EDM,500000,0,,,,,0,,B,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484759,,Carter Yakemchuk,Yakemchuk,D,OTT,2580000,1,,,,,0,,C,,,,,0,,,0,50,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484242,,Brayden Yager,Yager,C,WPG,500000,1,,,,,0,,B,,,,,0,,,0,60,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8470221,,Denis Yachmenev,Yachmenev,W,FLA,500000,0,,,,,0,,D,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482964,,Arber Xhekaj,Xhekaj,D,MTL,2250000,1,5,14.164384,56,,0,,A,0,1,0,0,0,192,14:28,0,45,0,0,,0,29,73,,0,0,0,,-12,122,1034.00,0,00:00,6,0,1750000,0,71,0,,,,,
8484403,,Florian Xhekaj,Xhekaj,W,MTL,500000,1,,,,,0,,F,,,,,0,,,0,45,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8485614,,Ethan Wyttenbach,Wyttenbach,W,CAL,500000,1,,,,,0,,E,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8480984,,Wyatte Wylie,Wylie,D,PHI,500000,0,,,,,0,,W,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480110,,Cody Wydo,Wydo,W,FA,500000,0,,,,,0,,C,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485037,,Chase Wutzke,Wutzke,G,MIN,500000,1,,,,,0,,C,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8483524,,Shane Wright,Wright,C,SEA,3020000,1,25,21.645570,58,,0,,S,0,19,2,0,0,54,14:04,0,63,0,0,,0,38,79,,0,0,0,,4,18,1710.00,7,00:00,44,0,,0,91,0,,,,,
8483756,,Jared Wright,Wright,W,LAK,500000,1,,,,,0,,J,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8474674,,James Wright,Wright,C,NYI,500000,0,,,,,0,,J,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485416,,Jakob Ihs Wozniak,Wozniak,C,VGK,500000,1,,,,,0,,J,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481163,,Chase Wouters,Wouters,C,TBL,500000,0,,,,,0,,C,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478450,,Parker Wotherspoon,Wotherspoon,D,BOS,1110000,1,6,8.381818,61,,0,,P,0,1,0,0,0,74,18:02,0,32,0,0,,0,28,55,,0,0,0,,-10,10,461.00,0,00:00,7,0,610000,0,43,0,,,,,
8476452,,Tyler Wotherspoon,Wotherspoon,D,NJD,500000,0,,,,,0,,T,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484844,,Jared Woolley,Woolley,D,LAK,500000,1,,,,,0,,J,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8483071,,Mark Woolley,Woolley,D,CBJ,500000,0,,,,,0,,M,,,,,0,,,0,38,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476944,,Brendan Woods,Woods,W,CAR,500000,0,,,,,0,,B,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477425,,Miles Wood,Wood,W,COL,1680000,1,4,14.315789,15,,0,,M,0,4,1,0,0,55,11:23,0,37,0,0,,0,12,38,,0,0,0,,-8,48,544.00,0,00:00,8,0,-910000,0,60,0,,,,,
8484241,,Matthew Wood,Wood,W,NSH,860000,1,1,9.166667,2,,0,,M,0,0,0,0,0,2,11:35,0,48,0,0,,0,3,6,,0,0,0,,0,2,55.00,0,00:00,1,0,,0,8,0,,,,,
8478015,,Kyle Wood,Wood,D,DET,500000,0,,,,,0,,K,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484548,,Briley Wood,Wood,C,COL,500000,0,,,,,0,,B,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8480808,,Jett Woo,Woo,D,VAN,500000,1,,,,,0,,J,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481084,,Austin Wong,Wong,C,WPG,500000,0,,,,,0,,A,,,,,0,,,0,60,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483019,,Trevor Wong,Wong,C,FLA,500000,0,,,,,0,,T,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479361,,Joseph Woll,Woll,G,TOR,6770000,1,0,44.979592,0,,0,,J,134,0,0,30,0,0,57:45,0,57,0,0,,0,17,49,,0,2,0,,0,0,2204.00,0,00:00,0,1282,6270000,0,0,2,,90.5,,,
8482059,,Nick Wolff,Wolff,D,BOS,500000,0,,,,,0,,N,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481692,,Dustin Wolf,Wolf,G,CAL,6480000,1,3,48.924528,0,,0,,D,140,0,0,29,0,0,01:03,0,34,0,0,,0,16,53,,0,8,0,,0,0,2593.00,0,00:00,3,1409,5980000,0,0,3,,91.0,,,
8477913,,David Wolf,Wolf,W,CAL,500000,0,,,,,0,,D,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478846,,Christian Wolanin,Wolanin,D,VAN,500000,0,,,,,0,,C,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,-80000,,,,,,,,
8474733,,David Wohlberg,Wohlberg,C,NJD,500000,0,,,,,0,,D,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476306,,Edward Wittchow,Wittchow,D,FLA,500000,0,,,,,0,,E,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8474722,,Luke Witkowski,Witkowski,D,STL,500000,0,,,,,0,,L,,,,,0,,,0,55,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483634,,Kai Wissmann,Wissmann,D,BOS,500000,0,,,,,0,,K,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8470222,,James Wisniewski,Wisniewski,D,CAR,500000,0,,,,,0,,J,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480793,,Jake Wise,Wise,C,CHI,500000,0,,,,,0,,J,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484486,,Zaccharya Wisdom,Wisdom,W,SEA,500000,1,,,,,0,,Z,,,,,0,,,0,63,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482161,,Zayde Wisdom,Wisdom,W,PHI,500000,0,,,,,0,,Z,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482751,,Ryan Winterton,Winterton,C,SEA,500000,1,1,0.250000,6,,0,,R,0,0,0,0,0,20,10:50,0,63,0,0,,0,8,12,,0,0,0,,-11,2,3.00,0,00:00,1,0,0,0,15,0,,,,,
8483093,,Avery Winslow,Winslow,D,TBL,500000,0,,,,,0,,A,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8471476,,Daniel Winnik,Winnik,W,MIN,500000,0,,,,,0,,D,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482825,,Andreas Wingerli,Wingerli,W,COL,500000,0,,,,,0,,A,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8474739,,Tommy Wingels,Wingels,C,BOS,500000,0,,,,,0,,T,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8474498,,Jesse Winchester,Winchester,C,COL,500000,0,,,,,0,,J,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476880,,Tom Wilson,Wilson,W,WSH,6830000,1,36,41.252747,78,,0,,T,0,36,6,0,0,279,18:52,0,59,0,0,,0,24,91,,2,0,0,,23,114,3754.00,12,00:00,72,0,1760000,2,189,0,,,,,
8473700,,Ryan Wilson,Wilson,D,COL,500000,0,,,,,0,,R,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8474569,,Colin Wilson,Wilson,C,COL,500000,0,,,,,0,,C,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8475253,,Garrett Wilson,Wilson,W,TOR,500000,0,,,,,0,,G,,,,,0,,,0,57,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476293,,Scott Wilson,Wilson,C,FLA,500000,0,,,,,0,,S,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478155,,Cole Wilson,Wilson,W,WSH,500000,0,,,,,0,,C,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480409,,Stu Wilson,Wilson,W,MIN,500000,0,,,,,0,,S,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481135,,Hudson Wilson,Wilson,D,ARI,500000,0,,,,,0,,H,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483418,,Jacob Wilson,Wilson,D,BOS,500000,0,,,,,0,,J,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482482,,Adam Wilsby,Wilsby,D,NSH,1660000,1,4,13.347826,15,,0,,A,0,1,0,0,0,18,18:06,0,48,0,0,,0,12,23,,0,0,0,,3,6,307.00,0,00:00,5,0,1160000,0,34,0,,,,,
8478521,,Matt Willows,Willows,W,CAR,500000,0,,,,,0,,M,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479645,,Brody Willms,Willms,G,LAK,500000,0,,,,,0,,B,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478051,,Maxwell Willman,Willman,C,NJD,500000,1,,,,,0,,M,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484412,,Joey Willis,Willis,C,NSH,500000,1,,,,,0,,J,,,,,0,,,0,48,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8477315,,Mike Williamson,Williamson,D,VAN,500000,0,,,,,0,,M,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
